,Date,Tweets
3127,2019-10-11,"RT @nagellatrinath: “There  is  no  greater  fraud  than  a  promise  not  kept.” -Gaelic  Proverb
#Jio #RelianceJio  @gmtnsk @neerja_tiwar…"
3128,2019-10-11,"@ShaliniShukla_ Does Other Users Exist ?🤔
Just Asking ?

#IUC #JioUsers #Jio #Trai #Airtel #Vodafone"
3129,2019-10-11,"Jio IUC Voice Call Charges: Telco Says Subscribers on Existing Plans Can Continue Making Free Outgoing Calls
Read more at:
https://t.co/YVhVvUAc4A
#jio #IUC #JioUsers #jiovoicecall #RelianceJio #Telecom #Telecommunications #latesttechnews @jiostudios @reliancejio https://t.co/dggixLRCkf"
3130,2019-10-11,"#Reliance #Jio #Free #Calling: Now you'll have to do #recharge for #free calling, the company introduced #top-up #voucher. Users have to pay #6paise per minute

https://t.co/akpWmtEHn0 https://t.co/OINjc409ZU"
3131,2019-10-11,"RT @nagellatrinath: “There  is  no  greater  fraud  than  a  promise  not  kept.” -Gaelic  Proverb
#Jio #RelianceJio  @gmtnsk @neerja_tiwar…"
3132,2019-10-11,RT @ImParamjit84: #Vodafonedown Network of @VodafoneIN is so pathetic that their 4G is not even equivalent to 2G. They always give excuse o…
3133,2019-10-11,RT @Troll_Cinema: Any #JioUsers Here?? #Jio https://t.co/s0HAzHjUVi
3134,2019-10-11,"Hello #Jio do you think India are fools, don't play your monopoly in India because it will not take 1 sec to break your sim and throw it away Soo stop your monopoly #GIVEAWAYJIO @reliancejio @Asliambani @JioCare"
3135,2019-10-11,"Ok so #Jio gave us a surprise 😒

#Jio #IUC #Telecom https://t.co/BPEnPjLMlV"
3136,2019-10-11,"#MukeshAmbani added $4.1 billion to his net worth as #Jio, the three-year old telecom unit of his #RelianceIndustries, became one of India’s biggest #mobile carriers with 340 million subscribers. #ForbesIndiaRichList2019 #GautamAdani

https://t.co/IB709vsLUt"
3137,2019-10-11,"RT @nagellatrinath: “There  is  no  greater  fraud  than  a  promise  not  kept.” -Gaelic  Proverb
#Jio #RelianceJio  @gmtnsk @neerja_tiwar…"
3138,2019-10-11,"RT @mohit_400: *After Watching Jio users reaction on 6p/min*
Ambani-
#JioUsers #jio https://t.co/Sd3gbw7mP0"
3139,2019-10-11,"RT @TahaAnsari03: Jio users right now 😂
#JioUsers #Jio https://t.co/KTMfZ5WHS8"
3140,2019-10-11,RT @nagellatrinath: Join #BSNL #BSNL_REVIVAL via #MNP #jio https://t.co/ZcPq77shlF
3141,2019-10-11,"Bharti Airtel Limited soared 4% and Vodafone idea soared 18% . The flip side is the number of received calls from JIO will drastically fall off.

#JioUsers #Mobile #Vodofone #Airtel #Jio 

https://t.co/ZMfANoDqFG"
3142,2019-10-11,RT @akbars_beerpal: When she calls you from #Jio no. https://t.co/hReZ7d8Tie
3143,2019-10-11,"RT @nagellatrinath: “There  is  no  greater  fraud  than  a  promise  not  kept.” -Gaelic  Proverb
#Jio #RelianceJio  @gmtnsk @neerja_tiwar…"
3144,2019-10-11,"@reliancejio Now, kindly also explain for slow internet service. 
#JioUsers #Jio
Under leadership of Mr.Mukesh Ambani &amp; family Reliance Jio grew up very fast with attractive offerings, now they will start charging for everything.
Soon they will sell their shares via IPO &amp; make billions more."
3145,2019-10-11,"RT @nagellatrinath: “There  is  no  greater  fraud  than  a  promise  not  kept.” -Gaelic  Proverb
#Jio #RelianceJio  @gmtnsk @neerja_tiwar…"
3146,2019-10-11,"RT @nagellatrinath: “There  is  no  greater  fraud  than  a  promise  not  kept.” -Gaelic  Proverb
#Jio #RelianceJio  @gmtnsk @neerja_tiwar…"
3147,2019-10-11,"RT @iamprasadtech: #jio ki ippude recharge chesanu. 
1. 399 + 10 ( IUC ) charge Plan
Benefits :
2. 1GB data free ga icharu
3. Extra 30 mins…"
3148,2019-10-11,"RT @TahaAnsari03: Jio users right now 😂
#JioUsers #Jio https://t.co/KTMfZ5WHS8"
3149,2019-10-11,"RT @nagellatrinath: “There  is  no  greater  fraud  than  a  promise  not  kept.” -Gaelic  Proverb
#Jio #RelianceJio  @gmtnsk @neerja_tiwar…"
3150,2019-10-11,"Our new Market Wire about R-Jio's latest tariff changes and their impact is just released.
""R-Jio's Tariff Hike to Support Industry ARPU""

Read more: https://t.co/5ogQxIjhYv
#IndiaRatings #Jio #JioUsers #Telecom https://t.co/NEMkNyqCs7"
3151,2019-10-11,RT @TechnologyJock: My Tamil friends... #Jio https://t.co/zk2icgif5Z
3152,2019-10-11,RT @nagellatrinath: Join #BSNL #BSNL_REVIVAL via #MNP #jio https://t.co/ZcPq77shlF
3153,2019-10-11,"RT @gaurav_khurana7: #BoycottJio
Jio is going to charge 6 paisa/min for every outgoing call from jio to other operators due to IUC charges.…"
3154,2019-10-11,"RT @nagellatrinath: “There  is  no  greater  fraud  than  a  promise  not  kept.” -Gaelic  Proverb
#Jio #RelianceJio  @gmtnsk @neerja_tiwar…"
3155,2019-10-11,RT @im_vandy: Best network till date worst is #airtel I am one of a proud #JioUsers for a good network like Jio I dont mind paying also as…
3156,2019-10-11,"#Jio also proof that.. 
Nothing will be permanent 
Change is the Rule of Nature.🙏
😂😂😂"
3157,2019-10-11,@Airtel_Presence stop trolling #Jio😂😂 i highly doubt you too start charging soon #BoycottJio https://t.co/tHQBIW7lHf
3158,2019-10-11,@nsitharamanoffc @nsitharaman @BJP4India @BJPLive @BJP4Maharashtra Jio launched in 2017 and is making profit. If your government would have been honest enough - #BSNL would have been recovering. leave #JIO and Save #BSNL
3159,2019-10-11,RT @Kranthi_KumarPK: #Airtel trolling to #Jio ..😂😂 https://t.co/YFACF4CwwU
3160,2019-10-11,"From 1 gb PM to 1.5 gb PD we came across the prices the call rates everything was high before #Jio coming in.
#Airtel pritends like they are giving everything for free of cost don make customers fools!
If u wanna describe ur self check ur Internet connectivity wre u stand."
3161,2019-10-11,#Airtel trolling to #Jio ..😂😂 https://t.co/YFACF4CwwU
3162,2019-10-11,"RT @nagellatrinath: “There  is  no  greater  fraud  than  a  promise  not  kept.” -Gaelic  Proverb
#Jio #RelianceJio  @gmtnsk @neerja_tiwar…"
3163,2019-10-11,"RT @iamprasadtech: #jio ki ippude recharge chesanu. 
1. 399 + 10 ( IUC ) charge Plan
Benefits :
2. 1GB data free ga icharu
3. Extra 30 mins…"
3164,2019-10-11,"RT @nagellatrinath: “There  is  no  greater  fraud  than  a  promise  not  kept.” -Gaelic  Proverb
#Jio #RelianceJio  @gmtnsk @neerja_tiwar…"
3165,2019-10-11,"RT @nagellatrinath: “There  is  no  greater  fraud  than  a  promise  not  kept.” -Gaelic  Proverb
#Jio #RelianceJio  @gmtnsk @neerja_tiwar…"
3166,2019-10-11,#Jio Announces Certain Users Can Make Free Calls https://t.co/LEMeiavXKX
3167,2019-10-11,#Jio Announces Certain Users Can Make Free Calls https://t.co/DSsiNQG087
3168,2019-10-11,"Mukesh Ambani's Reliance Jio flagged the regulatory uncertainty and announced it will charge customers 6 paise per minute for voice calls made to rival phone networks, but will compensate users by giving free data of equal value. 
#jio #reliance #ambani #IUC https://t.co/KyjQhAzGlN"
3169,2019-10-11,"RT @nagellatrinath: “There  is  no  greater  fraud  than  a  promise  not  kept.” -Gaelic  Proverb
#Jio #RelianceJio  @gmtnsk @neerja_tiwar…"
3170,2019-10-11,"RT @BaazigarMataji: Jio now charging calls. Will you throw Jio sim now? 

#RelianceJio #jio #BoycottJio #vodafone #airtel  #WorldMentalHeal…"
3171,2019-10-11,"Leave #Jio &amp; Save #BSNL. 
( none of my relatives work for BSNL)"
3172,2019-10-11,"RT @nagellatrinath: “There  is  no  greater  fraud  than  a  promise  not  kept.” -Gaelic  Proverb
#Jio #RelianceJio  @gmtnsk @neerja_tiwar…"
3173,2019-10-11,"Power of mass. What a 6 paise per minute can do
Incremental EBITDA Rs Crore
#Airtel 2518
#vodafoneidea 1046
#jio 1235
Can resurrect #vodafoneidea

Reliance Jio’s IUC tariffs is sentimentally positive  https://t.co/Lhj6Ol3hlB via @BloombergQuint"
3174,2019-10-11,"RT @nagellatrinath: “There  is  no  greater  fraud  than  a  promise  not  kept.” -Gaelic  Proverb
#Jio #RelianceJio  @gmtnsk @neerja_tiwar…"
3175,2019-10-11,Ye kya hai batao.. Guys Jio Broke it's promise.. 99rs looted from us without giving nothing &amp; now looting by the name of IUC.. #BoycottJio #RelianceJio #Jio @reliancejio #Airtel @Airtel_Presence @VodafoneIN @idea_cares @BSNLCorporate https://t.co/exxzim8I0b
3176,2019-10-11,"Less words in less time.
Afternoon updates.

#businessnews #finance #business #ndtvprofit #jiophone #jio #news #stockmarket #nse #ca #bcom #acca #ipcc #cafinal #mba #cfa #bba #zeebusinessnews #gst #hyderabad #news… https://t.co/BGWWV2ydZv"
3177,2019-10-11,"RT @AgnikantG: #JIO destroyed telecom industry, making millions jobless, other operators loan becomes NPA, major operators forced to invest…"
3178,2019-10-11,RT @Troll_Cinema: Any #JioUsers Here?? #Jio https://t.co/s0HAzHjUVi
3179,2019-10-11,"RT @nagellatrinath: “There  is  no  greater  fraud  than  a  promise  not  kept.” -Gaelic  Proverb
#Jio #RelianceJio  @gmtnsk @neerja_tiwar…"
3180,2019-10-11,"@reliancejio this is how other telephone operators are trying to win the hearts of the customers whom they previously lost to @reliancejio 

#jio stop charging #JioUsers https://t.co/O791XjwfeW"
3181,2019-10-11,"RT @iamprasadtech: #jio ki ippude recharge chesanu. 
1. 399 + 10 ( IUC ) charge Plan
Benefits :
2. 1GB data free ga icharu
3. Extra 30 mins…"
3182,2019-10-11,"RT @nagellatrinath: “There  is  no  greater  fraud  than  a  promise  not  kept.” -Gaelic  Proverb
#Jio #RelianceJio  @gmtnsk @neerja_tiwar…"
3183,2019-10-11,"RT @nagellatrinath: “There  is  no  greater  fraud  than  a  promise  not  kept.” -Gaelic  Proverb
#Jio #RelianceJio  @gmtnsk @neerja_tiwar…"
3184,2019-10-11,"RT @iamprasadtech: #jio ki ippude recharge chesanu. 
1. 399 + 10 ( IUC ) charge Plan
Benefits :
2. 1GB data free ga icharu
3. Extra 30 mins…"
3185,2019-10-11,"RT @nagellatrinath: “There  is  no  greater  fraud  than  a  promise  not  kept.” -Gaelic  Proverb
#Jio #RelianceJio  @gmtnsk @neerja_tiwar…"
3186,2019-10-11,"RT @iamprasadtech: #jio ki ippude recharge chesanu. 
1. 399 + 10 ( IUC ) charge Plan
Benefits :
2. 1GB data free ga icharu
3. Extra 30 mins…"
3187,2019-10-11,"RT @nagellatrinath: “There  is  no  greater  fraud  than  a  promise  not  kept.” -Gaelic  Proverb
#Jio #RelianceJio  @gmtnsk @neerja_tiwar…"
3188,2019-10-11,"RT @gaurav_khurana7: #BoycottJio
Jio is going to charge 6 paisa/min for every outgoing call from jio to other operators due to IUC charges.…"
3189,2019-10-11,"RT @nagellatrinath: “There  is  no  greater  fraud  than  a  promise  not  kept.” -Gaelic  Proverb
#Jio #RelianceJio  @gmtnsk @neerja_tiwar…"
3190,2019-10-11,@Airtel_Presence @airtelindia @airtelbuzz  #airtel #jio it’s been more than 20 days since I raised complain regarding not able to set data limit for my Airtel postpaid child numbers .no resolution till now from Airtel technical https://t.co/o9bUuHECCH 👎 https://t.co/LawLo8JnlY
3191,2019-10-11,"RT @nagellatrinath: “There  is  no  greater  fraud  than  a  promise  not  kept.” -Gaelic  Proverb
#Jio #RelianceJio  @gmtnsk @neerja_tiwar…"
3192,2019-10-11,"RT @iamprasadtech: #jio ki ippude recharge chesanu. 
1. 399 + 10 ( IUC ) charge Plan
Benefits :
2. 1GB data free ga icharu
3. Extra 30 mins…"
3193,2019-10-11,"RT @iamprasadtech: #jio ki ippude recharge chesanu. 
1. 399 + 10 ( IUC ) charge Plan
Benefits :
2. 1GB data free ga icharu
3. Extra 30 mins…"
3194,2019-10-11,RT @Troll_Cinema: Any #JioUsers Here?? #Jio https://t.co/s0HAzHjUVi
3195,2019-10-11,"@timesnation And Jio also started charging money for calls which were free till recently.
#jio was used as a slow poison to kill BSNL and MTNL.

https://t.co/pI3lp0npH4"
3196,2019-10-11,RT @Troll_Cinema: Any #JioUsers Here?? #Jio https://t.co/s0HAzHjUVi
3197,2019-10-11,RT @Troll_Cinema: Any #JioUsers Here?? #Jio https://t.co/s0HAzHjUVi
3198,2019-10-11,@reliancejio just ported my no. from #Vodafone to #Jio and thought that I will recharge it for a year but now I have to think again to remain in this network.
3199,2019-10-11,"@georgian_mayank @reliancejio Its A Sad New For #Jiophone user. Again @reliancejio Has Disappointed a lot as they have Removed JioPhone Plan Rs49 Why I also Don""t Know. Now #Jio Will Start Degrading Its User Especially People Located in Villages Nd Those who are Poor.#BoycottJio #Hit Like Retweet.
@JioCare"
3200,2019-10-11,"@nomore_shadow @georgian_mayank @reliancejio @BSNLCorporate Its A Sad New For #Jiophone user. Again @reliancejio Has Disappointed a lot as they have Removed JioPhone Plan Rs49 Why I also Don""t Know. Now #Jio Will Start Degrading Its User Especially People Located in Villages Nd Those who are Poor.#BoycottJio #Hit Like Retweet.
@JioCare"
3201,2019-10-11,"RT @Tanzeemrana89: #IndiaWithJio #bycottjio #jio @reliancejio 
This Man knows that which is the Target audience in the India. Do you Rememb…"
3202,2019-10-11,"RT @hem_a_nt: Lucky😎
#Jio #JioUsers #bycottjio https://t.co/W4hsZYGvOd"
3203,2019-10-11,RT @Troll_Cinema: Any #JioUsers Here?? #Jio https://t.co/s0HAzHjUVi
3204,2019-10-11,"RT @nagellatrinath: “There  is  no  greater  fraud  than  a  promise  not  kept.” -Gaelic  Proverb
#Jio #RelianceJio  @gmtnsk @neerja_tiwar…"
3205,2019-10-11,RT @TechnologyJock: My Tamil friends... #Jio https://t.co/zk2icgif5Z
3206,2019-10-11,RT @Troll_Cinema: Any #JioUsers Here?? #Jio https://t.co/s0HAzHjUVi
3207,2019-10-11,"RT @SandeepShende: The #Jio cheat exposed... 

Rate :6 p/min 
If u talk to only non jio user :
Avg calls duration per month = 761 mins.  
C…"
3208,2019-10-11,RT @Troll_Cinema: Any #JioUsers Here?? #Jio https://t.co/s0HAzHjUVi
3209,2019-10-11,RT @Troll_Cinema: Any #JioUsers Here?? #Jio https://t.co/s0HAzHjUVi
3210,2019-10-11,"Are all the employees working at @TRAI dumb ? 
Cant they see people trending #NoMoreIUC 
Its a hurdle for telecom companies.
Scrapping it at the earliest will be beneficial for both customers and telecom operators.
#JioUsers 
#Jio
Agree"
3211,2019-10-11,RT @Troll_Cinema: Any #JioUsers Here?? #Jio https://t.co/s0HAzHjUVi
3212,2019-10-11,"RT @AgnikantG: #JIO destroyed telecom industry, making millions jobless, other operators loan becomes NPA, major operators forced to invest…"
3213,2019-10-11,"RT @AgnikantG: #Jio is not contributing anything towards nation building. Data made free cost the economy.
How could that be for the intres…"
3214,2019-10-11,"RT @nagellatrinath: “There  is  no  greater  fraud  than  a  promise  not  kept.” -Gaelic  Proverb
#Jio #RelianceJio  @gmtnsk @neerja_tiwar…"
3215,2019-10-11,RT @Troll_Cinema: Any #JioUsers Here?? #Jio https://t.co/s0HAzHjUVi
3216,2019-10-11,"RT @nagellatrinath: “There  is  no  greater  fraud  than  a  promise  not  kept.” -Gaelic  Proverb
#Jio #RelianceJio  @gmtnsk @neerja_tiwar…"
3217,2019-10-11,"RT @Jayendra_S11: What is this @reliancejio its completely #monopoly and where is @TRAI and @GoI_MeitY what are they doing???

@JioCare @rs…"
3218,2019-10-11,RT @Troll_Cinema: Any #JioUsers Here?? #Jio https://t.co/s0HAzHjUVi
3219,2019-10-11,Any #JioUsers Here?? #Jio https://t.co/s0HAzHjUVi
3220,2019-10-11,"RT @nagellatrinath: “There  is  no  greater  fraud  than  a  promise  not  kept.” -Gaelic  Proverb
#Jio #RelianceJio  @gmtnsk @neerja_tiwar…"
3221,2019-10-11,"RT @nagellatrinath: “There  is  no  greater  fraud  than  a  promise  not  kept.” -Gaelic  Proverb
#Jio #RelianceJio  @gmtnsk @neerja_tiwar…"
3222,2019-10-11,RT @akbars_beerpal: When she calls you from #Jio no. https://t.co/hReZ7d8Tie
3223,2019-10-11,"RT @nagellatrinath: “There  is  no  greater  fraud  than  a  promise  not  kept.” -Gaelic  Proverb
#Jio #RelianceJio  @gmtnsk @neerja_tiwar…"
3224,2019-10-11,"RT @nagellatrinath: “There  is  no  greater  fraud  than  a  promise  not  kept.” -Gaelic  Proverb
#Jio #RelianceJio  @gmtnsk @neerja_tiwar…"
